Time,Current
23:19:20.956,9.00
23:19:21.027,15.00
23:19:21.088,9.08
23:19:21.159,9.08
23:19:21.219,15.30
23:19:21.291,9.08
23:19:21.351,9.23
23:19:21.422,15.38
23:19:21.483,9.08
23:19:21.543,9.23
23:19:21.614,15.23
23:19:21.676,17.40
23:19:21.747,36.97
23:19:21.808,4.43
23:19:21.879,4.43
23:19:21.939,11.10
23:19:22.001,10.13
23:19:22.072,4.50
23:19:22.133,4.50
23:19:22.203,10.73
23:19:22.265,4.50
23:19:22.335,4.50
23:19:22.396,10.73
23:19:22.467,4.50
23:19:22.528,4.50
23:19:22.599,10.43
23:19:22.660,4.50
23:19:22.720,4.50
23:19:22.791,10.57
23:19:22.852,4.50
23:19:22.923,4.50
23:19:22.983,10.43
23:19:23.055,4.50
23:19:23.115,4.50
23:19:23.186,8.48
23:19:23.247,6.38
23:19:23.317,4.50
23:19:23.378,5.48
23:19:23.449,9.98
23:19:23.509,4.50
23:19:23.580,4.50
23:19:23.641,10.80
23:19:23.702,4.50
23:19:23.772,4.50
23:19:23.833,10.57
23:19:23.904,4.50
23:19:23.965,4.50
23:19:24.036,10.73
23:19:24.097,4.50
23:19:24.168,4.50
23:19:24.228,10.73
23:19:24.300,4.50
23:19:24.360,4.50
23:19:24.420,10.73
23:19:24.492,4.50
23:19:24.553,4.50
23:19:24.624,10.73
23:19:24.685,4.50
23:19:24.755,4.50
23:19:24.816,10.43
23:19:24.887,4.50
23:19:24.948,4.50
23:19:25.019,10.43
23:19:25.080,4.50
23:19:25.140,4.50
23:19:25.211,10.43
23:19:25.272,4.50
23:19:25.343,4.50
23:19:25.403,10.80
23:19:25.475,4.50
23:19:25.535,4.50
23:19:25.606,10.80
23:19:25.667,4.50
23:19:25.738,4.50
23:19:25.799,10.57
23:19:25.860,4.50
23:19:25.930,4.50
23:19:25.991,10.73
23:19:26.062,4.50
23:19:26.123,4.50
23:19:26.194,10.73
23:19:26.255,4.50
23:19:26.325,4.50
23:19:26.386,10.73
23:19:26.457,4.50
23:19:26.518,8.18
23:19:26.579,13.88
23:19:26.650,10.50
23:19:26.711,9.23
23:19:26.782,10.73
23:19:26.843,14.03
23:19:26.914,9.23
23:19:26.975,9.08
23:19:27.046,15.23
23:19:27.107,9.23
23:19:27.167,9.23
23:19:27.238,15.30
23:19:27.299,9.23
23:19:27.370,9.08
23:19:27.430,15.38
23:19:27.502,9.30
23:19:27.562,16.73
23:19:27.633,15.08
23:19:27.695,8.93
23:19:27.765,9.00
23:19:27.826,15.38
23:19:27.887,9.23
23:19:27.958,9.08
23:19:28.019,15.38
23:19:28.090,9.30
23:19:28.150,9.08
23:19:28.221,15.38
23:19:28.282,9.30
23:19:28.353,9.23
23:19:28.413,15.38
23:19:28.485,9.30
23:19:28.545,9.23
23:19:28.616,20.33
23:19:28.677,8.78
23:19:28.738,8.93
23:19:28.809,15.30
23:19:28.870,9.23
23:19:28.940,9.08
23:19:29.001,15.08
23:19:29.072,9.38
23:19:29.133,9.23
23:19:29.204,15.08
23:19:29.265,9.30
23:19:29.336,9.23
23:19:29.396,15.08
23:19:29.457,9.30
23:19:29.528,9.23
23:19:29.589,15.38
23:19:29.660,16.58
23:19:29.721,8.78
23:19:29.792,15.23
23:19:29.853,9.23
23:19:29.923,9.08
23:19:29.984,15.00
23:19:30.046,9.53
23:19:30.116,9.23
23:19:30.177,11.48
23:19:30.248,12.98
23:19:30.309,9.23
23:19:30.380,9.30
23:19:30.441,15.23
23:19:30.512,9.23
23:19:30.573,9.08
23:19:30.643,15.38
23:19:30.704,16.73
23:19:30.765,8.78
23:19:30.836,15.30
23:19:30.897,9.08
23:19:30.968,9.00
23:19:31.029,15.30
23:19:31.100,9.23
23:19:31.161,9.08
23:19:31.231,15.08
23:19:31.292,9.23
23:19:31.363,9.08
23:19:31.424,15.08
23:19:31.485,9.30
23:19:31.556,9.23
23:19:31.616,15.08
23:19:31.687,9.30
23:19:31.748,38.03
23:19:31.820,11.40
23:19:31.881,4.43
23:19:31.952,4.50
23:19:32.012,11.10
23:19:32.073,10.13
23:19:32.145,4.50
23:19:32.205,4.50
23:19:32.276,10.80
23:19:32.337,4.50
23:19:32.408,4.50
23:19:32.469,10.73
23:19:32.540,4.50
23:19:32.600,4.50
23:19:32.671,10.73
23:19:32.732,4.50
23:19:32.793,4.50
23:19:32.863,11.03
23:19:32.925,4.50
23:19:32.995,4.50
23:19:33.056,10.73
23:19:33.127,4.50
23:19:33.188,4.50
23:19:33.259,10.43
23:19:33.320,4.50
23:19:33.390,4.50
23:19:33.451,10.43
23:19:33.512,4.50
23:19:33.583,4.43
23:19:33.644,10.43
23:19:33.715,4.50
23:19:33.775,4.50
23:19:33.846,10.73
23:19:33.907,4.50
23:19:33.978,4.50
23:19:34.039,10.80
23:19:34.110,4.50
23:19:34.171,4.50
23:19:34.231,10.57
23:19:34.303,4.50
23:19:34.363,4.50
23:19:34.434,7.88
23:19:34.494,7.28
23:19:34.565,4.50
23:19:34.626,5.03
23:19:34.696,10.13
23:19:34.758,4.50
23:19:34.828,4.50
23:19:34.889,10.80
23:19:34.960,4.50
23:19:35.021,4.50
23:19:35.081,10.73
23:19:35.153,4.50
23:19:35.213,4.50
23:19:35.284,10.88
23:19:35.345,4.50
23:19:35.416,4.50
23:19:35.476,10.50
23:19:35.548,4.50
23:19:35.608,4.50
23:19:35.679,10.50
23:19:35.740,4.50
23:19:35.801,4.50
23:19:35.872,10.73
23:19:35.933,4.50
23:19:36.003,4.50
23:19:36.064,10.80
23:19:36.135,4.50
23:19:36.196,4.50
23:19:36.266,10.73
23:19:36.328,4.50
23:19:36.399,4.50
23:19:36.459,10.73
23:19:36.520,6.98
23:19:36.591,9.08
23:19:36.652,15.08
23:19:36.723,9.38
23:19:36.784,9.30
23:19:36.854,15.53
23:19:36.915,9.53
23:19:36.986,9.30
23:19:37.047,15.68
23:19:37.118,9.53
23:19:37.179,9.30
23:19:37.239,15.53
23:19:37.311,9.53
23:19:37.371,9.30
23:19:37.442,15.53
23:19:37.503,9.53
23:19:37.574,15.83
23:19:37.635,15.68
23:19:37.706,9.08
23:19:37.767,9.08
23:19:37.837,13.13
23:19:37.898,11.33
23:19:37.960,9.30
23:19:38.030,9.98
23:19:38.091,14.63
23:19:38.162,9.30
23:19:38.223,9.30
23:19:38.294,15.68
23:19:38.355,9.38
23:19:38.425,9.30
23:19:38.486,15.53
23:19:38.547,9.38
23:19:38.618,16.88
23:19:38.679,15.23
23:19:38.750,9.23
23:19:38.811,9.30
23:19:38.882,15.68
23:19:38.943,9.53
23:19:39.013,9.38
23:19:39.074,15.83
23:19:39.146,9.68
23:19:39.206,9.60
23:19:39.277,15.68
23:19:39.338,9.68
23:19:39.399,9.68
23:19:39.469,15.90
23:19:39.530,9.83
23:19:39.601,9.68
23:19:39.662,22.13
23:19:39.733,9.38
23:19:39.794,9.38
23:19:39.864,15.23
23:19:39.925,9.68
23:19:39.996,9.60
23:19:40.057,15.38
23:19:40.118,9.68
23:19:40.189,9.68
23:19:40.249,15.68
23:19:40.321,9.83
23:19:40.381,9.60
23:19:40.452,15.68
23:19:40.513,9.68
23:19:40.584,9.60
23:19:40.644,15.60
23:19:40.716,17.03
23:19:40.777,9.30
23:19:40.837,15.30
23:19:40.908,9.53
23:19:40.969,9.53
23:19:41.040,15.53
23:19:41.101,9.60
23:19:41.172,9.53
23:19:41.232,15.00
23:19:41.304,10.20
23:19:41.365,9.53
23:19:41.425,11.18
23:19:41.497,13.88
23:19:41.558,9.53
23:19:41.629,9.60
23:19:41.689,15.60
23:19:41.760,29.63
23:19:41.821,24.23
23:19:41.893,4.73
23:19:41.953,4.73
23:19:42.014,10.88
23:19:42.085,10.73
23:19:42.146,4.73
23:19:42.217,4.73
23:19:42.278,10.73
23:19:42.349,4.73
23:19:42.409,4.73
23:19:42.480,10.88
23:19:42.541,4.73
23:19:42.612,4.73
23:19:42.673,10.88
23:19:42.734,4.73
23:19:42.804,4.58
23:19:42.865,10.88
23:19:42.936,4.58
23:19:42.997,4.58
23:19:43.071,10.80
23:19:43.129,4.58
23:19:43.200,4.58
23:19:43.260,10.80
23:19:43.332,4.58
23:19:43.392,4.58
23:19:43.453,10.80
23:19:43.524,4.58
23:19:43.585,4.58
23:19:43.655,10.80
23:19:43.717,4.58
23:19:43.787,4.58
23:19:43.848,10.50
23:19:43.919,4.58
23:19:43.980,4.58
23:19:44.051,10.50
23:19:44.112,4.58
23:19:44.172,4.58
23:19:44.243,10.50
23:19:44.304,4.58
23:19:44.375,4.58
23:19:44.435,10.50
23:19:44.507,4.58
23:19:44.567,4.58
23:19:44.638,10.50
23:19:44.699,4.80
23:19:44.770,4.50
23:19:44.830,7.20
23:19:44.901,8.33
23:19:44.962,4.50
23:19:45.023,4.80
23:19:45.093,10.57
23:19:45.154,4.50
23:19:45.225,4.58
23:19:45.286,10.73
23:19:45.357,4.50
23:19:45.417,4.50
23:19:45.488,10.73
23:19:45.549,4.50
23:19:45.620,4.50
23:19:45.681,10.73
23:19:45.742,4.50
23:19:45.812,4.50
23:19:45.873,10.88
23:19:45.944,4.50
23:19:46.005,4.50
23:19:46.076,10.43
23:19:46.137,4.50
23:19:46.208,4.50
23:19:46.268,10.73
23:19:46.340,4.50
23:19:46.400,4.50
23:19:46.461,10.57
23:19:46.532,4.50
23:19:46.593,9.90
23:19:46.663,15.30
23:19:46.725,9.30
23:19:46.795,9.08
23:19:46.856,15.38
23:19:46.927,9.38
23:19:46.988,9.23
23:19:47.059,15.53
23:19:47.120,9.38
23:19:47.180,9.23
23:19:47.251,15.38
23:19:47.312,9.38
23:19:47.383,9.23
23:19:47.443,15.38
23:19:47.515,9.53
23:19:47.576,9.30
23:19:47.646,23.10
23:19:47.707,9.00
23:19:47.778,9.00
23:19:47.839,15.08
23:19:47.900,9.38
23:19:47.971,9.23
23:19:48.031,15.30
23:19:48.102,9.53
23:19:48.163,9.30
23:19:48.234,12.08
23:19:48.295,12.30
23:19:48.366,9.30
23:19:48.426,9.53
23:19:48.497,15.30
23:19:48.558,9.38
23:19:48.619,9.23
23:19:48.690,20.03
23:19:48.751,9.00
23:19:48.822,9.00
23:19:48.882,15.30
23:19:48.954,9.23
23:19:49.014,9.08
23:19:49.085,15.60
23:19:49.146,9.30
23:19:49.217,9.23
23:19:49.277,15.60
23:19:49.348,9.30
23:19:49.409,9.23
23:19:49.470,15.68
23:19:49.541,9.38
23:19:49.602,9.23
23:19:49.672,17.63
23:19:49.734,14.70
23:19:49.805,8.78
23:19:49.865,15.30
23:19:49.937,9.08
23:19:49.997,9.00
23:19:50.068,15.53
23:19:50.129,9.30
23:19:50.190,9.23
23:19:50.260,15.08
23:19:50.322,9.30
23:19:50.392,9.23
23:19:50.453,15.30
23:19:50.524,9.30
23:19:50.585,9.23
23:19:50.655,15.23
23:19:50.717,13.73
23:19:50.778,12.00
23:19:50.849,15.08
23:19:50.910,9.00
23:19:50.981,9.00
23:19:51.041,15.53
23:19:51.113,9.23
23:19:51.173,9.08
23:19:51.244,15.23
23:19:51.305,9.23
23:19:51.376,9.08
23:19:51.437,15.23
23:19:51.498,9.23
23:19:51.568,9.08
23:19:51.629,13.28
23:19:51.700,11.10
23:19:51.761,16.13
23:19:51.833,33.60
23:19:51.895,10.73
23:19:51.956,4.28
23:19:52.026,4.43
23:19:52.087,16.88
23:19:52.158,4.43
23:19:52.219,4.43
23:19:52.290,10.80
23:19:52.351,4.43
23:19:52.422,4.43
23:19:52.482,8.63
23:19:52.553,6.08
23:19:52.613,4.43
23:19:52.684,5.33
23:19:52.745,9.68
23:19:52.805,4.43
23:19:52.876,4.43
23:19:52.937,10.73
23:19:53.008,4.43
23:19:53.069,4.43
23:19:53.139,10.73
23:19:53.200,4.43
23:19:53.271,4.43
23:19:53.332,10.73
23:19:53.403,4.43
23:19:53.464,4.43
23:19:53.535,10.50
23:19:53.595,4.43
23:19:53.656,4.43
23:19:53.727,10.57
23:19:53.788,4.43
23:19:53.859,4.43
23:19:53.919,10.57
23:19:53.990,4.43
23:19:54.051,4.43
23:19:54.122,10.50
23:19:54.183,4.43
23:19:54.254,4.43
23:19:54.314,10.73
23:19:54.375,4.43
23:19:54.446,4.43
23:19:54.507,10.50
23:19:54.578,4.43
23:19:54.639,4.43
23:19:54.709,10.28
23:19:54.771,4.43
23:19:54.841,4.43
23:19:54.902,10.57
23:19:54.973,4.43
23:19:55.034,4.43
23:19:55.094,10.73
23:19:55.165,4.43
23:19:55.226,4.43
23:19:55.297,10.73
23:19:55.358,4.43
23:19:55.429,4.43
23:19:55.490,10.57
23:19:55.561,4.43
23:19:55.621,4.43
23:19:55.692,10.50
23:19:55.753,4.43
23:19:55.814,4.43
23:19:55.884,9.83
23:19:55.945,5.10
23:19:56.016,4.43
23:19:56.077,6.08
23:19:56.147,8.78
23:19:56.208,4.43
23:19:56.279,4.43
23:19:56.339,10.50
23:19:56.411,4.43
23:19:56.471,4.28
23:19:56.542,10.57
23:19:56.603,8.10
23:19:56.663,8.93
23:19:56.734,14.70
23:19:56.795,8.93
23:19:56.866,8.93
23:19:56.927,14.93
23:19:56.998,9.00
23:19:57.059,9.00
23:19:57.129,15.08
23:19:57.190,9.00
23:19:57.261,9.00
23:19:57.322,15.38
23:19:57.383,9.00
23:19:57.454,9.00
23:19:57.514,15.23
23:19:57.586,9.00
23:19:57.646,16.58
23:19:57.717,15.00
23:19:57.779,8.70
23:19:57.849,8.78
23:19:57.910,15.00
23:19:57.981,8.93
23:19:58.042,9.00
23:19:58.102,15.08
23:19:58.174,9.00
23:19:58.234,8.93
23:19:58.305,15.08
23:19:58.366,9.00
23:19:58.437,8.93
23:19:58.498,15.08
23:19:58.569,9.00
23:19:58.630,8.93
23:19:58.700,22.58
23:19:58.761,8.63
23:19:58.822,8.70
23:19:58.893,14.78
23:19:58.954,8.93
23:19:59.025,8.78
23:19:59.085,15.00
23:19:59.156,9.00
23:19:59.217,8.93
23:19:59.288,14.93
23:19:59.349,9.23
23:19:59.419,8.93
23:19:59.480,11.63
23:19:59.541,12.60
23:19:59.613,8.78
23:19:59.673,9.23
23:19:59.744,22.43
23:19:59.805,8.63
23:19:59.876,8.70
23:19:59.936,14.93
23:20:00.008,8.78
23:20:00.068,8.78
23:20:00.139,15.08
23:20:00.200,8.93
23:20:00.261,8.78
23:20:00.332,15.08
23:20:00.393,9.00
23:20:00.463,8.78
23:20:00.524,15.23
23:20:00.595,8.93
23:20:00.656,8.78
23:20:00.727,15.08
23:20:00.788,16.50
23:20:00.859,8.63
23:20:00.920,14.48
23:20:00.981,8.78
23:20:01.051,8.78
23:20:01.112,14.78
23:20:01.184,9.00
23:20:01.244,8.78
23:20:01.315,14.93
23:20:01.376,9.00
23:20:01.447,8.78
23:20:01.507,15.08
23:20:01.578,9.00
23:20:01.639,8.78
23:20:01.710,15.08
23:20:01.771,8.93
23:20:01.831,44.10
23:20:01.903,5.03
23:20:01.964,4.20
23:20:02.035,7.20
23:20:02.095,13.50
23:20:02.167,4.28
23:20:02.227,4.28
23:20:02.298,10.43
23:20:02.359,4.28
23:20:02.420,4.28
23:20:02.490,10.50
23:20:02.551,4.28
23:20:02.622,4.28
23:20:02.683,10.50
23:20:02.754,4.28
23:20:02.814,4.28
23:20:02.885,7.80
23:20:02.946,6.98
23:20:03.019,4.28
23:20:03.077,4.73
23:20:03.148,9.90
23:20:03.209,4.28
23:20:03.269,4.28
23:20:03.340,10.28
23:20:03.401,4.28
23:20:03.472,4.28
23:20:03.533,10.20
23:20:03.604,4.28
23:20:03.665,4.28
23:20:03.735,10.57
23:20:03.796,4.28
23:20:03.867,4.28
23:20:03.928,10.43
23:20:03.989,4.28
23:20:04.060,4.28
23:20:04.120,10.43
23:20:04.191,4.28
23:20:04.252,4.28
23:20:04.323,10.43
23:20:04.384,4.28
23:20:04.455,4.28
23:20:04.515,10.50
23:20:04.587,4.28
23:20:04.647,4.28
23:20:04.718,10.50
23:20:04.779,4.28
23:20:04.840,4.28
23:20:04.910,10.50
23:20:04.971,4.43
23:20:05.042,4.28
23:20:05.103,10.20
23:20:05.174,4.28
23:20:05.235,4.28
23:20:05.306,10.20
23:20:05.367,4.28
23:20:05.437,4.28
23:20:05.498,10.20
23:20:05.559,4.28
23:20:05.630,4.28
23:20:05.690,10.50
23:20:05.761,4.28
23:20:05.822,4.28
23:20:05.893,10.43
23:20:05.954,4.28
23:20:06.025,4.28
23:20:06.085,10.43
23:20:06.157,4.28
23:20:06.217,4.28
23:20:06.278,8.33
23:20:06.349,6.38
23:20:06.409,4.28
23:20:06.480,5.10
23:20:06.541,9.68
23:20:06.611,6.30
23:20:06.672,8.78
23:20:06.743,15.00
23:20:06.804,8.93
23:20:06.874,8.78
23:20:06.935,15.23
23:20:07.007,9.00
23:20:07.067,8.78
23:20:07.138,15.23
23:20:07.199,8.78
23:20:07.260,8.78
23:20:07.330,14.78
23:20:07.391,8.78
23:20:07.462,8.78
23:20:07.523,14.78
23:20:07.594,8.93
23:20:07.655,14.18
23:20:07.726,17.48
23:20:07.787,8.70
23:20:07.848,8.70
23:20:07.918,15.23
23:20:07.980,8.78
23:20:08.050,8.78
23:20:08.111,14.93
23:20:08.182,8.78
23:20:08.243,8.78
23:20:08.314,15.00
23:20:08.375,8.93
23:20:08.445,8.93
23:20:08.506,15.00
23:20:08.567,8.93
23:20:08.638,8.93
23:20:08.698,21.08
23:20:08.770,8.48
23:20:08.831,8.63
23:20:08.901,14.93
23:20:08.962,8.78
23:20:09.033,8.78
23:20:09.094,14.93
23:20:09.165,8.78
23:20:09.226,8.93
23:20:09.296,15.08
23:20:09.357,8.93
23:20:09.418,8.93
23:20:09.489,14.70
23:20:09.550,8.93
23:20:09.620,8.78
23:20:09.681,13.80
23:20:09.752,17.63
23:20:09.813,8.48
23:20:09.884,9.90
23:20:09.945,13.28
23:20:10.006,8.78
23:20:10.077,8.78
23:20:10.137,15.00
23:20:10.208,8.78
23:20:10.269,8.78
23:20:10.340,15.00
23:20:10.401,8.78
23:20:10.472,8.78
23:20:10.532,15.00
23:20:10.603,8.78
23:20:10.664,8.78
23:20:10.735,15.00
23:20:10.796,16.50
23:20:10.857,8.63
23:20:10.928,14.93
23:20:10.989,8.70
23:20:11.060,8.78
23:20:11.120,15.00
23:20:11.192,8.78
23:20:11.253,8.78
23:20:11.323,15.08
23:20:11.384,8.78
23:20:11.445,8.78
23:20:11.516,14.78
23:20:11.577,8.78
23:20:11.648,8.78
23:20:11.708,14.93
23:20:11.780,8.93
23:20:11.840,27.90
23:20:11.911,25.28
23:20:11.972,4.13
23:20:12.043,4.20
23:20:12.104,11.03
23:20:12.165,9.98
23:20:12.236,4.20
23:20:12.296,4.20
23:20:12.367,10.50
23:20:12.428,4.20
23:20:12.499,4.20
23:20:12.559,10.50
23:20:12.631,4.20
23:20:12.691,4.20
23:20:12.762,10.43
23:20:12.823,4.20
23:20:12.884,4.20
23:20:12.954,10.43
23:20:13.015,4.28
23:20:13.086,4.20
23:20:13.147,10.43
23:20:13.218,4.28
23:20:13.279,4.28
23:20:13.349,10.43
23:20:13.411,4.20
23:20:13.481,4.20
23:20:13.542,10.43
23:20:13.603,4.20
23:20:13.674,4.20
23:20:13.735,10.28
23:20:13.806,4.20
23:20:13.866,4.20
23:20:13.937,9.98
23:20:13.998,4.43
23:20:14.068,4.20
23:20:14.129,6.60
23:20:14.200,7.88
23:20:14.260,4.20
23:20:14.331,4.43
23:20:14.392,10.20
23:20:14.463,4.20
23:20:14.524,4.20
23:20:14.584,10.50
23:20:14.655,4.20
23:20:14.716,4.20
23:20:14.787,10.43
23:20:14.848,4.20
23:20:14.919,4.20
23:20:14.979,10.43
23:20:15.051,4.20
23:20:15.111,4.20
23:20:15.182,10.28
23:20:15.243,4.20
23:20:15.303,4.20
23:20:15.374,10.43
23:20:15.435,4.20
23:20:15.506,4.20
23:20:15.567,10.43
23:20:15.638,4.20
23:20:15.698,4.20
23:20:15.769,10.13
23:20:15.830,4.20
23:20:15.901,4.20
23:20:15.962,10.13
23:20:16.023,4.20
23:20:16.094,4.20
23:20:16.154,10.13
23:20:16.225,4.20
23:20:16.286,4.20
23:20:16.357,10.43
23:20:16.418,4.20
23:20:16.489,4.20
23:20:16.549,10.50
23:20:16.620,4.20
23:20:16.681,4.20
23:20:16.742,10.28
23:20:16.813,4.20
23:20:16.874,4.20
23:20:16.945,10.43
23:20:17.006,4.20
23:20:17.076,4.20
23:20:17.137,10.43
23:20:17.208,4.20
23:20:17.269,4.20
23:20:17.340,10.43
23:20:17.401,4.20
23:20:17.461,4.20
23:20:17.532,7.43
23:20:17.593,7.43
23:20:17.663,4.20
23:20:17.724,4.50
23:20:17.795,9.98
23:20:17.855,4.20
23:20:17.926,4.20
23:20:17.987,10.20
23:20:18.058,4.20
23:20:18.119,4.20
23:20:18.190,10.20
23:20:18.251,4.20
23:20:18.321,4.20
23:20:18.382,10.13
23:20:18.443,4.20
23:20:18.514,4.20
23:20:18.574,10.73
23:20:18.646,4.20
23:20:18.706,4.20
23:20:18.777,10.73
23:20:18.838,4.20
23:20:18.909,4.20
23:20:18.970,10.28
23:20:19.041,4.20
23:20:19.101,4.20
23:20:19.162,10.28
23:20:19.233,4.20
23:20:19.294,4.20
23:20:19.364,10.43
23:20:19.426,4.20
23:20:19.497,4.20
23:20:19.557,10.28
23:20:19.628,4.20
23:20:19.689,4.20
23:20:19.760,10.43
23:20:19.821,4.20
23:20:19.882,4.20
23:20:19.952,10.43
23:20:20.013,4.20
23:20:20.084,4.20
23:20:20.145,10.13
23:20:20.216,4.20
23:20:20.277,4.20
23:20:20.347,10.13
23:20:20.408,4.20
23:20:20.479,4.20
23:20:20.539,10.28
23:20:20.601,4.20
23:20:20.671,4.20
23:20:20.732,10.57
23:20:20.803,4.20
23:20:20.864,4.20
23:20:20.934,7.88
23:20:20.995,6.60
23:20:21.066,4.20
23:20:21.126,4.80
23:20:21.197,9.68
23:20:21.258,4.20
23:20:21.329,4.20
23:20:21.389,10.43
23:20:21.450,4.20
23:20:21.521,4.20
23:20:21.582,10.28
23:20:21.653,4.20
23:20:21.714,4.20
23:20:21.785,10.50
23:20:21.846,4.20
23:20:21.917,4.20
23:20:21.977,10.57
23:20:22.048,4.20
23:20:22.109,4.20
23:20:22.179,10.13
23:20:22.241,4.20
23:20:22.301,4.20
23:20:22.372,10.13
23:20:22.433,4.20
23:20:22.504,4.20
23:20:22.564,10.13
23:20:22.636,4.20
23:20:22.696,4.20
23:20:22.767,10.43
23:20:22.828,4.20
23:20:22.899,4.20
23:20:22.960,10.57
23:20:23.021,4.20
23:20:23.091,4.20
23:20:23.152,10.20
23:20:23.223,4.20
23:20:23.284,4.20
23:20:23.355,10.28
23:20:23.416,4.20
23:20:23.487,4.20
23:20:23.547,10.28
23:20:23.619,4.20
23:20:23.679,4.20
23:20:23.745,10.28
23:20:23.811,4.20
23:20:23.871,4.20
23:20:23.942,10.28
23:20:24.003,4.20
23:20:24.074,4.20
23:20:24.135,10.43
23:20:24.206,4.20
23:20:24.266,4.20
23:20:24.337,8.33
23:20:24.398,6.00
23:20:24.469,4.20
23:20:24.530,5.03
23:20:24.590,9.38
23:20:24.660,4.20
23:20:24.721,4.20
23:20:24.792,10.13
23:20:24.853,4.20
23:20:24.924,4.20
23:20:24.985,10.43
23:20:25.056,4.13
23:20:25.116,4.13
23:20:25.187,10.43
23:20:25.248,4.20
23:20:25.309,4.20
23:20:25.380,10.50
23:20:25.441,4.20
23:20:25.511,4.20
23:20:25.572,10.28
23:20:25.643,4.20
23:20:25.704,4.20
23:20:25.775,10.28
23:20:25.836,4.20
23:20:25.907,4.20
23:20:25.967,10.28
23:20:26.028,4.20
23:20:26.099,4.13
23:20:26.160,10.43
23:20:26.231,4.20
23:20:26.291,4.20
23:20:26.362,10.13
23:20:26.423,4.20
23:20:26.494,4.20
23:20:26.555,10.13
23:20:26.626,4.20
23:20:26.687,4.20
23:20:26.757,10.13
23:20:26.818,4.20
23:20:26.879,4.20
23:20:26.950,10.28
23:20:27.011,4.20
23:20:27.082,4.13
23:20:27.143,10.43
23:20:27.214,4.13
23:20:27.274,4.13
23:20:27.345,10.43
23:20:27.406,4.20
23:20:27.477,4.20
23:20:27.537,10.28
23:20:27.598,4.20
23:20:27.669,4.20
23:20:27.730,9.38
23:20:27.801,5.10
23:20:27.861,4.13
23:20:27.932,5.70
23:20:27.993,8.70
23:20:28.064,4.13
23:20:28.124,4.20
23:20:28.195,10.28
23:20:28.256,4.20
23:20:28.326,4.20
23:20:28.387,10.43
23:20:28.448,4.13
23:20:28.519,4.13
23:20:28.580,10.13
23:20:28.651,4.20
23:20:28.712,4.20
23:20:28.782,10.13
23:20:28.843,4.13
23:20:28.914,4.13
23:20:28.975,10.13
23:20:29.046,4.13
23:20:29.106,4.20
23:20:29.177,10.43
23:20:29.238,4.20
23:20:29.299,4.13
23:20:29.370,10.28
23:20:29.431,4.13
23:20:29.502,4.13
23:20:29.562,10.43
23:20:29.633,4.13
23:20:29.694,4.13
23:20:29.765,10.28
23:20:29.826,4.20
23:20:29.897,4.13
23:20:29.958,10.28
23:20:30.018,4.20
23:20:30.089,4.13
23:20:30.150,10.28
23:20:30.221,4.13
23:20:30.282,4.13
23:20:30.352,10.28
23:20:30.414,4.13
23:20:30.484,4.13
23:20:30.545,10.28
23:20:30.606,4.13
23:20:30.677,4.20
23:20:30.737,10.20
23:20:30.809,4.13
23:20:30.870,4.13
23:20:30.940,10.13
23:20:31.001,4.20
23:20:31.072,4.13
23:20:31.132,9.83
23:20:31.203,4.43
23:20:31.264,4.13
23:20:31.334,6.30
23:20:31.395,8.10
23:20:31.466,4.13
23:20:31.526,4.28
23:20:31.587,10.28
23:20:31.658,4.13
23:20:31.719,4.13
23:20:31.790,10.28
23:20:31.851,4.13
23:20:31.922,4.13
23:20:31.982,10.28
23:20:32.054,4.13
23:20:32.114,4.13
23:20:32.185,10.20
23:20:32.246,4.13
23:20:32.307,4.20
23:20:32.377,10.28
23:20:32.439,4.13
23:20:32.509,4.13
23:20:32.570,10.28
23:20:32.641,4.13
23:20:32.702,4.13
23:20:32.772,9.98
23:20:32.833,4.13
23:20:32.904,4.13
23:20:32.965,10.13
23:20:33.036,4.13
23:20:33.097,4.13
23:20:33.157,10.13
23:20:33.228,4.20
23:20:33.289,4.13
23:20:33.360,10.28
23:20:33.421,4.13
23:20:33.492,4.13
23:20:33.552,10.43
23:20:33.623,4.13
23:20:33.684,4.13
23:20:33.755,10.43
23:20:33.816,4.13
23:20:33.877,4.13
23:20:33.948,10.28
23:20:34.009,4.13
23:20:34.079,4.13
23:20:34.140,10.20
23:20:34.211,4.13
23:20:34.272,4.13
23:20:34.342,10.28
23:20:34.403,4.13
23:20:34.474,4.13
23:20:34.535,10.20
23:20:34.596,4.28
23:20:34.667,4.13
23:20:34.728,6.90
23:20:34.798,7.58
23:20:34.859,4.13
23:20:34.930,4.28
23:20:34.990,9.90
23:20:35.061,4.13
23:20:35.122,4.13
23:20:35.192,10.20
23:20:35.253,4.13
23:20:35.324,4.13
23:20:35.385,9.98
23:20:35.455,4.13
23:20:35.516,4.13
23:20:35.577,10.28
23:20:35.648,4.13
23:20:35.708,4.13
23:20:35.779,10.43
23:20:35.840,4.13
23:20:35.911,4.13
23:20:35.972,10.20
23:20:36.043,4.20
23:20:36.104,4.13
23:20:36.174,10.20
23:20:36.235,4.13
23:20:36.296,4.13
23:20:36.367,10.28
23:20:36.428,4.13
23:20:36.499,4.13
23:20:36.559,10.28
23:20:36.630,4.13
23:20:36.691,4.13
23:20:36.762,10.28
23:20:36.823,4.13
23:20:36.893,4.13
23:20:36.954,10.28
23:20:37.015,4.13
23:20:37.086,4.13
23:20:37.147,10.13
